time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.627,313,2554,873,338,-0.7689208984375,0.5274658203125,-0.3482666015625
0.627,313,2541,871,342,-0.7689208984375,0.5274658203125,-0.3482666015625
0.627,313,2481,874,338,-0.767822265625,0.5283203125,-0.3480224609375
0.627,313,2484,874,338,-0.768310546875,0.5289306640625,-0.34619140625
0.627,315,2456,879,338,-0.768310546875,0.5289306640625,-0.34619140625
0.627,313,2424,883,338,-0.767578125,0.5228271484375,-0.3404541015625
0.627,314,2374,883,338,-0.7696533203125,0.525390625,-0.339599609375
0.628,315,2357,885,337,-0.7696533203125,0.525390625,-0.339599609375
0.628,315,2320,883,337,-0.7738037109375,0.522216796875,-0.338623046875
0.628,312,2286,887,336,-0.773681640625,0.517333984375,-0.3387451171875
0.628,313,2275,887,338,-0.773681640625,0.517333984375,-0.3387451171875
0.628,313,2261,883,336,-0.771728515625,0.5281982421875,-0.3441162109375
0.628,314,2263,869,338,-0.77099609375,0.5325927734375,-0.348388671875
0.628,313,2254,874,338,-0.77099609375,0.5325927734375,-0.348388671875
0.628,313,2233,869,336,-0.76904296875,0.52880859375,-0.354736328125
0.628,315,2202,859,342,-0.7733154296875,0.528076171875,-0.35498046875
0.628,315,2180,864,338,-0.7733154296875,0.528076171875,-0.35498046875
0.628,313,2142,864,338,-0.781005859375,0.5267333984375,-0.3536376953125
0.628,315,2127,867,338,-0.781005859375,0.5267333984375,-0.3536376953125
0.731,313,2071,869,338,-0.78271484375,0.52783203125,-0.3519287109375
0.731,313,2024,865,336,-0.7833251953125,0.5189208984375,-0.3426513671875
0.874,313,2032,864,337,-0.7833251953125,0.5189208984375,-0.3426513671875
1.732,315,1985,860,337,-0.7808837890625,0.513916015625,-0.337646484375
1.733,313,2003,869,334,-0.7781982421875,0.5174560546875,-0.3277587890625
1.733,315,1981,883,336,-0.7781982421875,0.5174560546875,-0.3277587890625
1.733,315,1985,872,338,-0.78173828125,0.5142822265625,-0.329833984375
1.733,313,1987,868,336,-0.781982421875,0.4908447265625,-0.333984375
1.733,315,2023,865,338,-0.781982421875,0.4908447265625,-0.333984375
